file	offset	len
TWN_ZOAH.PRG	014347	19
TWN_ZOAH.PRG	01435A	17
TWN_ZOAH.PRG	01436B	19
TWN_ZOAH.PRG	01437E	11
TWN_ZOAH.PRG	014389	11
TWN_ZOAH.PRG	014394	19
TWN_ZOAH.PRG	0143A7	17
TWN_ZOAH.PRG	0143B8	19
TWN_ZOAH.PRG	0143CB	11
TWN_ZOAH.PRG	0143D6	11
TWN_ZOAH.PRG	0143E1	19
TWN_ZOAH.PRG	0143F4	17
TWN_ZOAH.PRG	014405	19
TWN_ZOAH.PRG	014418	11
TWN_ZOAH.PRG	014423	19
TWN_ZOAH.PRG	014436	17
TWN_ZOAH.PRG	014447	11
TWN_ZOAH.PRG	014452	11
TWN_ZOAH.PRG	01445D	11
TWN_ZOAH.PRG	014468	19
TWN_ZOAH.PRG	01447B	17
TWN_ZOAH.PRG	01448C	11
TWN_ZOAH.PRG	014497	11
TWN_ZOAH.PRG	0144A2	19
TWN_ZOAH.PRG	0144B5	17
TWN_ZOAH.PRG	0144C6	11
TWN_ZOAH.PRG	0144D1	11
TWN_ZOAH.PRG	0144DC	19
TWN_ZOAH.PRG	0144EF	17
TWN_ZOAH.PRG	014500	11
TWN_ZOAH.PRG	01450B	19
TWN_ZOAH.PRG	01451E	19
TWN_ZOAH.PRG	014531	11
TWN_ZOAH.PRG	01453C	11
TWN_ZOAH.PRG	014547	11
TWN_ZOAH.PRG	014552	19
TWN_ZOAH.PRG	014565	19
TWN_ZOAH.PRG	014578	11
TWN_ZOAH.PRG	014583	11
TWN_ZOAH.PRG	01458E	19
TWN_ZOAH.PRG	0145A1	19
TWN_ZOAH.PRG	0145B4	11
TWN_ZOAH.PRG	0145BF	11
TWN_ZOAH.PRG	0145CA	19
TWN_ZOAH.PRG	0145DD	19
TWN_ZOAH.PRG	0145F0	11
TWN_ZOAH.PRG	0145FB	19
TWN_ZOAH.PRG	01460E	11
TWN_ZOAH.PRG	014619	11
TWN_ZOAH.PRG	014624	11
TWN_ZOAH.PRG	01462F	19
TWN_ZOAH.PRG	014642	11
TWN_ZOAH.PRG	01464D	11
TWN_ZOAH.PRG	014658	19
TWN_ZOAH.PRG	01466B	11
TWN_ZOAH.PRG	014676	11
TWN_ZOAH.PRG	014681	19
TWN_ZOAH.PRG	014694	11
TWN_ZOAH.PRG	01469F	19
TWN_ZOAH.PRG	0146B2	17
TWN_ZOAH.PRG	0146C3	19
TWN_ZOAH.PRG	0146D6	11
TWN_ZOAH.PRG	0146E1	11
TWN_ZOAH.PRG	0146EC	11
TWN_ZOAH.PRG	0146F7	19
TWN_ZOAH.PRG	01470A	17
TWN_ZOAH.PRG	01471B	19
TWN_ZOAH.PRG	01472E	11
TWN_ZOAH.PRG	014739	11
TWN_ZOAH.PRG	014744	19
TWN_ZOAH.PRG	014757	17
TWN_ZOAH.PRG	014768	19
TWN_ZOAH.PRG	01477B	11
TWN_ZOAH.PRG	014786	11
TWN_ZOAH.PRG	014791	19
TWN_ZOAH.PRG	0147A4	17
TWN_ZOAH.PRG	0147B5	19
TWN_ZOAH.PRG	0147C8	11
TWN_ZOAH.PRG	0147D3	19
TWN_ZOAH.PRG	0147E6	17
TWN_ZOAH.PRG	0147F7	11
TWN_ZOAH.PRG	014802	11
TWN_ZOAH.PRG	01480D	11
TWN_ZOAH.PRG	014818	19
TWN_ZOAH.PRG	01482B	17
TWN_ZOAH.PRG	01483C	11
TWN_ZOAH.PRG	014847	11
TWN_ZOAH.PRG	014852	19
TWN_ZOAH.PRG	014865	17
TWN_ZOAH.PRG	014876	11
TWN_ZOAH.PRG	014881	11
TWN_ZOAH.PRG	01488C	19
TWN_ZOAH.PRG	01489F	17
TWN_ZOAH.PRG	0148B0	11
TWN_ZOAH.PRG	0148BB	19
TWN_ZOAH.PRG	0148CE	19
TWN_ZOAH.PRG	0148E1	11
TWN_ZOAH.PRG	0148EC	11
TWN_ZOAH.PRG	0148F7	11
TWN_ZOAH.PRG	014902	19
TWN_ZOAH.PRG	014915	19
TWN_ZOAH.PRG	014928	11
TWN_ZOAH.PRG	014933	11
TWN_ZOAH.PRG	01493E	19
TWN_ZOAH.PRG	014951	19
TWN_ZOAH.PRG	014964	11
TWN_ZOAH.PRG	01496F	11
TWN_ZOAH.PRG	01497A	19
TWN_ZOAH.PRG	01498D	19
TWN_ZOAH.PRG	0149A0	11
TWN_ZOAH.PRG	0149AB	19
TWN_ZOAH.PRG	0149BE	11
TWN_ZOAH.PRG	0149C9	11
TWN_ZOAH.PRG	0149D4	11
TWN_ZOAH.PRG	0149DF	19
TWN_ZOAH.PRG	0149F2	11
TWN_ZOAH.PRG	0149FD	11
TWN_ZOAH.PRG	014A08	19
TWN_ZOAH.PRG	014A1B	11
TWN_ZOAH.PRG	014A26	11
TWN_ZOAH.PRG	014A31	19
TWN_ZOAH.PRG	014A44	11
TWN_ZOAH.PRG	014A4F	17
TWN_ZOAH.PRG	014A60	19
TWN_ZOAH.PRG	014A73	11
TWN_ZOAH.PRG	014A7E	11
TWN_ZOAH.PRG	014A89	11
TWN_ZOAH.PRG	014A94	17
TWN_ZOAH.PRG	014AA5	19
TWN_ZOAH.PRG	014AB8	11
TWN_ZOAH.PRG	014AC3	11
TWN_ZOAH.PRG	014ACE	17
TWN_ZOAH.PRG	014ADF	19
TWN_ZOAH.PRG	014AF2	11
TWN_ZOAH.PRG	014AFD	11
TWN_ZOAH.PRG	014B08	17
TWN_ZOAH.PRG	014B19	19
TWN_ZOAH.PRG	014B2C	11
TWN_ZOAH.PRG	014B37	17
TWN_ZOAH.PRG	014B48	11
TWN_ZOAH.PRG	014B53	11
TWN_ZOAH.PRG	014B5E	11
TWN_ZOAH.PRG	014B69	17
TWN_ZOAH.PRG	014B7A	11
TWN_ZOAH.PRG	014B85	11
TWN_ZOAH.PRG	014B90	17
TWN_ZOAH.PRG	014BA1	11
TWN_ZOAH.PRG	014BAC	11
TWN_ZOAH.PRG	014BB7	17
TWN_ZOAH.PRG	014BC8	11
TWN_ZOAH.PRG	014BD3	19
TWN_ZOAH.PRG	014BE6	11
TWN_ZOAH.PRG	014BF1	11
TWN_ZOAH.PRG	014BFC	11
TWN_ZOAH.PRG	014C07	19
TWN_ZOAH.PRG	014C1A	11
TWN_ZOAH.PRG	014C25	11
TWN_ZOAH.PRG	014C30	19
TWN_ZOAH.PRG	014C43	11
TWN_ZOAH.PRG	014C4E	11
TWN_ZOAH.PRG	014C59	19
TWN_ZOAH.PRG	014C6C	11
TWN_ZOAH.PRG	014C77	11
TWN_ZOAH.PRG	014C82	11
TWN_ZOAH.PRG	014C8D	11
TWN_ZOAH.PRG	014C98	11
TWN_ZOAH.PRG	014CA3	11
TWN_ZOAH.PRG	014CAE	11
TWN_ZOAH.PRG	014CB9	11
TWN_ZOAH.PRG	014CD1	27
TWN_ZOAH.PRG	014CEC	31
TWN_ZOAH.PRG	014D0B	25
TWN_ZOAH.PRG	014D24	6
TWN_ZOAH.PRG	014D2A	17
TWN_ZOAH.PRG	014D3B	8
TWN_ZOAH.PRG	014D43	6
TWN_ZOAH.PRG	014D56	37
TWN_ZOAH.PRG	014D7B	2
TWN_ZOAH.PRG	014D7D	25
TWN_ZOAH.PRG	014D96	25
TWN_ZOAH.PRG	014DBC	35
TWN_ZOAH.PRG	014DDF	29
TWN_ZOAH.PRG	014E09	37
TWN_ZOAH.PRG	014E2E	31
TWN_ZOAH.PRG	014E4D	33
TWN_ZOAH.PRG	014E6E	4
TWN_ZOAH.PRG	014E7F	23
TWN_ZOAH.PRG	014E96	37
TWN_ZOAH.PRG	014EBB	37
TWN_ZOAH.PRG	014EE0	2
TWN_ZOAH.PRG	014EEF	39
TWN_ZOAH.PRG	014F16	27
TWN_ZOAH.PRG	014F31	39
TWN_ZOAH.PRG	014F66	35
TWN_ZOAH.PRG	0184C6	19
TWN_ZOAH.PRG	0184D9	21
TWN_ZOAH.PRG	0184FB	31
TWN_ZOAH.PRG	018527	31
TWN_ZOAH.PRG	018546	27
TWN_ZOAH.PRG	018561	31
TWN_ZOAH.PRG	01858D	21
TWN_ZOAH.PRG	0185A2	10
TWN_ZOAH.PRG	0185AC	29
TWN_ZOAH.PRG	0185D6	37
TWN_ZOAH.PRG	0185FB	39
TWN_ZOAH.PRG	01862F	31
TWN_ZOAH.PRG	01864E	39
TWN_ZOAH.PRG	018675	37
TWN_ZOAH.PRG	01869A	35
TWN_ZOAH.PRG	0186BD	35
TWN_ZOAH.PRG	0186E0	39
TWN_ZOAH.PRG	018714	31
TWN_ZOAH.PRG	018733	31
TWN_ZOAH.PRG	01875F	37
TWN_ZOAH.PRG	018784	2
TWN_ZOAH.PRG	018786	23
TWN_ZOAH.PRG	01879D	31
TWN_ZOAH.PRG	0187BC	39
TWN_ZOAH.PRG	0187F0	27
TWN_ZOAH.PRG	018818	31
TWN_ZOAH.PRG	018844	23
TWN_ZOAH.PRG	018868	31
TWN_ZOAH.PRG	018887	19
TWN_ZOAH.PRG	01889A	31
TWN_ZOAH.PRG	0188C6	33
TWN_ZOAH.PRG	0188F4	37
TWN_ZOAH.PRG	018919	35
TWN_ZOAH.PRG	018949	29
TWN_ZOAH.PRG	018966	33
TWN_ZOAH.PRG	018987	15
TWN_ZOAH.PRG	018996	35
TWN_ZOAH.PRG	0189C6	25
TWN_ZOAH.PRG	0189DF	35
TWN_ZOAH.PRG	018A0F	37
TWN_ZOAH.PRG	018A34	2
TWN_ZOAH.PRG	018A36	37
TWN_ZOAH.PRG	018A68	7
TWN_ZOAH.PRG	018A6F	35
TWN_ZOAH.PRG	018A92	27
TWN_ZOAH.PRG	018ABA	29
TWN_ZOAH.PRG	018AD7	37
TWN_ZOAH.PRG	018AFC	37
TWN_ZOAH.PRG	018B21	2
TWN_ZOAH.PRG	018B30	37
TWN_ZOAH.PRG	018B55	39
TWN_ZOAH.PRG	018B7C	29
TWN_ZOAH.PRG	018B99	39
TWN_ZOAH.PRG	018BCD	9
TWN_ZOAH.PRG	018BD6	35
TWN_ZOAH.PRG	018BF9	21
TWN_ZOAH.PRG	018C0E	37
TWN_ZOAH.PRG	018C33	39
TWN_ZOAH.PRG	018C67	9
TWN_ZOAH.PRG	018C70	35
TWN_ZOAH.PRG	018C93	21
TWN_ZOAH.PRG	018CA8	37
TWN_ZOAH.PRG	018CCD	39
TWN_ZOAH.PRG	018CF4	37
TWN_ZOAH.PRG	018D26	17
TWN_ZOAH.PRG	018D37	23
TWN_ZOAH.PRG	018D5B	21
TWN_ZOAH.PRG	018D70	23
TWN_ZOAH.PRG	018D94	31
TWN_ZOAH.PRG	018DC0	15
TWN_ZOAH.PRG	018DCF	31
TWN_ZOAH.PRG	018DEE	6
TWN_ZOAH.PRG	018E01	29
TWN_ZOAH.PRG	018E2B	37
TWN_ZOAH.PRG	018E50	2
TWN_ZOAH.PRG	018E52	37
TWN_ZOAH.PRG	018E77	33
TWN_ZOAH.PRG	018E98	31
TWN_ZOAH.PRG	018EB7	39
TWN_ZOAH.PRG	018EDE	39
TWN_ZOAH.PRG	018F12	9
TWN_ZOAH.PRG	018F28	35
TWN_ZOAH.PRG	018F4B	29
TWN_ZOAH.PRG	018F68	37
TWN_ZOAH.PRG	018F8D	7
TWN_ZOAH.PRG	018FA1	25
TWN_ZOAH.PRG	018FBA	37
TWN_ZOAH.PRG	018FEC	7
TWN_ZOAH.PRG	019000	21
TWN_ZOAH.PRG	019015	39
TWN_ZOAH.PRG	019049	17
TWN_ZOAH.PRG	019067	33
TWN_ZOAH.PRG	019088	6
TWN_ZOAH.PRG	01908E	29
TWN_ZOAH.PRG	0190AB	29
TWN_ZOAH.PRG	0190D5	9
TWN_ZOAH.PRG	0190EB	13
TWN_ZOAH.PRG	0190F8	31
TWN_ZOAH.PRG	019124	27
TWN_ZOAH.PRG	01913F	39
TWN_ZOAH.PRG	019166	17
TWN_ZOAH.PRG	019177	39
TWN_ZOAH.PRG	0191AB	31
TWN_ZOAH.PRG	0191CA	39
TWN_ZOAH.PRG	0191FE	19
TWN_ZOAH.PRG	01921E	29
TWN_ZOAH.PRG	019248	23
TWN_ZOAH.PRG	01925F	33
TWN_ZOAH.PRG	01928D	5
TWN_ZOAH.PRG	01929F	37
TWN_ZOAH.PRG	0192C4	2
TWN_ZOAH.PRG	0192C6	25
TWN_ZOAH.PRG	0192DF	33
TWN_ZOAH.PRG	019300	4
TWN_ZOAH.PRG	019304	2
TWN_ZOAH.PRG	019313	37
TWN_ZOAH.PRG	019338	17
TWN_ZOAH.PRG	019349	35
TWN_ZOAH.PRG	019379	13
TWN_ZOAH.PRG	019393	25
TWN_ZOAH.PRG	0193AC	17
TWN_ZOAH.PRG	0193BD	8
TWN_ZOAH.PRG	0193C5	35
TWN_ZOAH.PRG	0193E8	19
TWN_ZOAH.PRG	019408	33
TWN_ZOAH.PRG	019436	21
TWN_ZOAH.PRG	01944B	25
TWN_ZOAH.PRG	019464	8
TWN_ZOAH.PRG	01946C	21
TWN_ZOAH.PRG	01948E	35
TWN_ZOAH.PRG	0194BE	17
TWN_ZOAH.PRG	0194CF	25
TWN_ZOAH.PRG	0194F5	31
TWN_ZOAH.PRG	019514	4
TWN_ZOAH.PRG	019518	33
TWN_ZOAH.PRG	019546	27
TWN_ZOAH.PRG	019561	6
TWN_ZOAH.PRG	019567	33
TWN_ZOAH.PRG	019595	33
TWN_ZOAH.PRG	0195B6	33
TWN_ZOAH.PRG	0195E4	31
TWN_ZOAH.PRG	019603	2
TWN_ZOAH.PRG	019605	31
TWN_ZOAH.PRG	019631	31
TWN_ZOAH.PRG	019650	33
TWN_ZOAH.PRG	01967E	23
TWN_ZOAH.PRG	019695	10
TWN_ZOAH.PRG	01969F	33
TWN_ZOAH.PRG	0196CD	27
TWN_ZOAH.PRG	0196E8	25
TWN_ZOAH.PRG	01A866	35
TWN_ZOAH.PRG	01A889	37
TWN_ZOAH.PRG	01A8BB	39
TWN_ZOAH.PRG	01A8E3	27
TWN_ZOAH.PRG	01A8FE	39
TWN_ZOAH.PRG	01A925	39
TWN_ZOAH.PRG	01A959	13
TWN_ZOAH.PRG	01A966	39
TWN_ZOAH.PRG	01A98D	39
TWN_ZOAH.PRG	01A9C1	37
TWN_ZOAH.PRG	01A9E6	9
TWN_ZOAH.PRG	01A9FC	35
TWN_ZOAH.PRG	01AA1F	2
TWN_ZOAH.PRG	01AA2E	35
TWN_ZOAH.PRG	01AA51	2
TWN_ZOAH.PRG	01AA53	31
TWN_ZOAH.PRG	01AA72	35
TWN_ZOAH.PRG	01AAA2	21
TWN_ZOAH.PRG	01AAB7	27
TWN_ZOAH.PRG	01AAD2	35
TWN_ZOAH.PRG	01AAF5	37
TWN_ZOAH.PRG	01AB1A	23
TWN_ZOAH.PRG	01AB31	14
TWN_ZOAH.PRG	01AB4C	23
TWN_ZOAH.PRG	01AB63	37
TWN_ZOAH.PRG	01AB95	29
TWN_ZOAH.PRG	01ABB2	37
TWN_ZOAH.PRG	01ABD7	39
TWN_ZOAH.PRG	01ABFF	19
TWN_ZOAH.PRG	01AC1F	15
TWN_ZOAH.PRG	01AC2E	31
TWN_ZOAH.PRG	01AC4D	8
TWN_ZOAH.PRG	01AC63	29
TWN_ZOAH.PRG	01AC80	35
TWN_ZOAH.PRG	01ACA3	37
TWN_ZOAH.PRG	01ACC8	37
TWN_ZOAH.PRG	01ACFA	29
TWN_ZOAH.PRG	01AD2C	37
TWN_ZOAH.PRG	01AD5E	27
TWN_ZOAH.PRG	01AD90	9
TWN_ZOAH.PRG	01AD99	35
TWN_ZOAH.PRG	01ADC9	17
TWN_ZOAH.PRG	01ADE7	35
TWN_ZOAH.PRG	01AE0A	37
TWN_ZOAH.PRG	01AE2F	39
TWN_ZOAH.PRG	01AE56	15
TWN_ZOAH.PRG	01AE65	39
TWN_ZOAH.PRG	01AE99	13
TWN_ZOAH.PRG	01AEB3	33
TWN_ZOAH.PRG	01AED4	33
TWN_ZOAH.PRG	01AEF5	19
TWN_ZOAH.PRG	01AF15	33
TWN_ZOAH.PRG	01AF43	37
TWN_ZOAH.PRG	01AF68	25
TWN_ZOAH.PRG	01AF81	37
TWN_ZOAH.PRG	01AFB3	39
TWN_ZOAH.PRG	01AFDA	37
TWN_ZOAH.PRG	01B00C	23
TWN_ZOAH.PRG	01B023	37
TWN_ZOAH.PRG	01B04A	37
TWN_ZOAH.PRG	01B06F	25
TWN_ZOAH.PRG	01B095	19
TWN_ZOAH.PRG	01B0A8	6
TWN_ZOAH.PRG	01B0AE	29
TWN_ZOAH.PRG	01B0CB	35
TWN_ZOAH.PRG	01B0EE	35
TWN_ZOAH.PRG	01B11E	29
TWN_ZOAH.PRG	01B13B	39
TWN_ZOAH.PRG	01B162	39
TWN_ZOAH.PRG	01B18A	31
TWN_ZOAH.PRG	01C0B6	19
TWN_ZOAH.PRG	01C0C9	35
TWN_ZOAH.PRG	01C0F9	21
TWN_ZOAH.PRG	01C11B	23
TWN_ZOAH.PRG	01C132	35
TWN_ZOAH.PRG	01C155	29
TWN_ZOAH.PRG	01C172	27
TWN_ZOAH.PRG	01C18D	29
TWN_ZOAH.PRG	01C1B7	29
TWN_ZOAH.PRG	01C1D4	29
TWN_ZOAH.PRG	01C1F1	35
TWN_ZOAH.PRG	01C222	17
TWN_ZOAH.PRG	01C240	39
TWN_ZOAH.PRG	01C267	35
TWN_ZOAH.PRG	01C28A	4
TWN_ZOAH.PRG	01C29B	31
TWN_ZOAH.PRG	01C2C7	7
TWN_ZOAH.PRG	01C2CE	24
TWN_ZOAH.PRG	01C2E6	39
TWN_ZOAH.PRG	01C30D	27
TWN_ZOAH.PRG	01C328	12
TWN_ZOAH.PRG	01C334	29
TWN_ZOAH.PRG	01C351	37
TWN_ZOAH.PRG	01C383	39
TWN_ZOAH.PRG	01C3AA	23
TWN_ZOAH.PRG	01C3C1	39
TWN_ZOAH.PRG	01C3F6	39
TWN_ZOAH.PRG	01C41E	31
TWN_ZOAH.PRG	01C43D	8
TWN_ZOAH.PRG	01C446	35
TWN_ZOAH.PRG	01C469	29
TWN_ZOAH.PRG	01C486	37
TWN_ZOAH.PRG	01C4B8	33
TWN_ZOAH.PRG	01C4E6	19
TWN_ZOAH.PRG	01C506	11
TWN_ZOAH.PRG	01C511	35
TWN_ZOAH.PRG	01C541	23
TWN_ZOAH.PRG	01C565	37
TWN_ZOAH.PRG	01C58D	39
TWN_ZOAH.PRG	01C5B4	35
TWN_ZOAH.PRG	01C5D7	4
TWN_ZOAH.PRG	01C5E8	37
TWN_ZOAH.PRG	01C60D	2
TWN_ZOAH.PRG	01C61C	33
TWN_ZOAH.PRG	01C63D	33
TWN_ZOAH.PRG	01C65E	4
TWN_ZOAH.PRG	01C662	2
TWN_ZOAH.PRG	01C671	39
TWN_ZOAH.PRG	01C6A5	29
TWN_ZOAH.PRG	01C6C2	10
TWN_ZOAH.PRG	01C6CC	35
TWN_ZOAH.PRG	01C6EF	4
TWN_ZOAH.PRG	01C700	37
TWN_ZOAH.PRG	01C725	35
TWN_ZOAH.PRG	01C748	39
TWN_ZOAH.PRG	01C77C	17
TWN_ZOAH.PRG	01C78D	39
TWN_ZOAH.PRG	01C7C1	37
TWN_ZOAH.PRG	01C7E6	39
TWN_ZOAH.PRG	01C81A	37
TWN_ZOAH.PRG	01C84C	35
TWN_ZOAH.PRG	01C86F	35
TWN_ZOAH.PRG	01C894	37
TWN_ZOAH.PRG	01C8C6	39
TWN_ZOAH.PRG	01C8ED	37
TWN_ZOAH.PRG	01C912	35
TWN_ZOAH.PRG	01C935	2
TWN_ZOAH.PRG	01C93F	8
TWN_ZOAH.PRG	01C947	8
TWN_ZOAH.PRG	01C9BF	35
TWN_ZOAH.PRG	01C9E2	25
TWN_ZOAH.PRG	01CA0B	8
TWN_ZOAH.PRG	01D027	12
TWN_ZOAH.PRG	01D033	8
TWN_ZOAH.PRG	01D03B	24
TWN_ZOAH.PRG	01D053	39
TWN_ZOAH.PRG	01D088	13
TWN_ZOAH.PRG	01D0A2	29
TWN_ZOAH.PRG	01D0BF	10
TWN_ZOAH.PRG	01D0CA	33
TWN_ZOAH.PRG	01D0EB	25
TWN_ZOAH.PRG	01D104	35
TWN_ZOAH.PRG	01D127	4
TWN_ZOAH.PRG	01D139	39
TWN_ZOAH.PRG	01D16D	31
TWN_ZOAH.PRG	01D18C	35
TWN_ZOAH.PRG	01D1AF	4
TWN_ZOAH.PRG	01D1B3	31
TWN_ZOAH.PRG	01D1D2	21
TWN_ZOAH.PRG	01D1E7	25
TWN_ZOAH.PRG	01D200	33
TWN_ZOAH.PRG	01D22E	39
TWN_ZOAH.PRG	01D262	39
TWN_ZOAH.PRG	01D296	13
TWN_ZOAH.PRG	01D2A3	39
TWN_ZOAH.PRG	01D2D7	35
TWN_ZOAH.PRG	01D307	11
TWN_ZOAH.PRG	01D312	37
TWN_ZOAH.PRG	01D344	31
TWN_ZOAH.PRG	01D363	35
TWN_ZOAH.PRG	01DFC2	33
TWN_ZOAH.PRG	01DFF0	23
TWN_ZOAH.PRG	01E007	23
TWN_ZOAH.PRG	01E02B	31
TWN_ZOAH.PRG	01E04A	35
TWN_ZOAH.PRG	01E07A	35
TWN_ZOAH.PRG	01E09D	39
TWN_ZOAH.PRG	01E0D1	13
TWN_ZOAH.PRG	01E0EB	33
TWN_ZOAH.PRG	01E10C	39
TWN_ZOAH.PRG	01E140	23
TWN_ZOAH.PRG	01E157	31
TWN_ZOAH.PRG	01E183	37
TWN_ZOAH.PRG	01E1B5	39
TWN_ZOAH.PRG	01E1DC	35
TWN_ZOAH.PRG	01E1FF	39
TWN_ZOAH.PRG	01E233	23
TWN_ZOAH.PRG	01E24A	31
TWN_ZOAH.PRG	01E276	37
TWN_ZOAH.PRG	01E2A8	39
TWN_ZOAH.PRG	01E2CF	35
TWN_ZOAH.PRG	01E2FF	19
TWN_ZOAH.PRG	01E312	29
TWN_ZOAH.PRG	01E32F	37
TWN_ZOAH.PRG	01E361	21
TWN_ZOAH.PRG	01E383	33
TWN_ZOAH.PRG	01E3A4	31
TWN_ZOAH.PRG	01E3C3	39
TWN_ZOAH.PRG	01E3F7	37
TWN_ZOAH.PRG	01E41C	39
TWN_ZOAH.PRG	01E443	37
TWN_ZOAH.PRG	01E475	21
TWN_ZOAH.PRG	01E497	25
TWN_ZOAH.PRG	01E4B0	37
TWN_ZOAH.PRG	01E4E2	31
TWN_ZOAH.PRG	01E50E	21
TWN_ZOAH.PRG	01E523	33
TWN_ZOAH.PRG	01E544	17
TWN_ZOAH.PRG	01E555	16
TWN_ZOAH.PRG	01E565	39
TWN_ZOAH.PRG	01E599	35
TWN_ZOAH.PRG	01E5BC	4
TWN_ZOAH.PRG	01E5C0	33
TWN_ZOAH.PRG	01E5EE	31
TWN_ZOAH.PRG	01E60D	17
TWN_ZOAH.PRG	01E627	8
TWN_ZOAH.PRG	01E62F	8
TWN_ZOAH.PRG	022862	27
TWN_ZOAH.PRG	02287D	29
TWN_ZOAH.PRG	02289A	35
TWN_ZOAH.PRG	0228BD	23
TWN_ZOAH.PRG	0228E1	27
TWN_ZOAH.PRG	0228FC	11
TWN_ZOAH.PRG	022907	9
TWN_ZOAH.PRG	022910	29
TWN_ZOAH.PRG	02292D	27
TWN_ZOAH.PRG	022955	21
TWN_ZOAH.PRG	02296A	31
TWN_ZOAH.PRG	022996	29
TWN_ZOAH.PRG	0229B3	2
TWN_ZOAH.PRG	0229B5	25
TWN_ZOAH.PRG	0229D2	2
TWN_ZOAH.PRG	0229D4	21
TWN_ZOAH.PRG	0229F6	7
TWN_ZOAH.PRG	022A0A	19
TWN_ZOAH.PRG	022A2A	29
TWN_ZOAH.PRG	022A47	2
TWN_ZOAH.PRG	022A56	21
TWN_ZOAH.PRG	022A78	19
TWN_ZOAH.PRG	022A8B	33
TWN_ZOAH.PRG	022AAE	35
TWN_ZOAH.PRG	022ADE	25
TWN_ZOAH.PRG	022B04	25
TWN_ZOAH.PRG	022B1D	33
TWN_ZOAH.PRG	022B4B	33
TWN_ZOAH.PRG	022B79	31
TWN_ZOAH.PRG	022BA5	15
TWN_ZOAH.PRG	022BB4	29
TWN_ZOAH.PRG	022BD1	2
TWN_ZOAH.PRG	022BD3	25
TWN_ZOAH.PRG	022BEC	31
TWN_ZOAH.PRG	022C0B	37
TWN_ZOAH.PRG	022C3D	27
TWN_ZOAH.PRG	022C58	11
TWN_ZOAH.PRG	022C63	9
TWN_ZOAH.PRG	022C6C	11
TWN_ZOAH.PRG	022C77	9
TWN_ZOAH.PRG	022C8D	27
TWN_ZOAH.PRG	022CA8	11
TWN_ZOAH.PRG	022CB3	9
TWN_ZOAH.PRG	022CBC	27
TWN_ZOAH.PRG	022CE4	21
TWN_ZOAH.PRG	022CF9	31
TWN_ZOAH.PRG	022D25	33
TWN_ZOAH.PRG	022D53	19
TWN_ZOAH.PRG	022D73	29
TWN_ZOAH.PRG	022D90	4
TWN_ZOAH.PRG	022DA1	21
TWN_ZOAH.PRG	022DC3	19
TWN_ZOAH.PRG	022DD6	33
TWN_ZOAH.PRG	022DF7	4
TWN_ZOAH.PRG	022DFB	35
TWN_ZOAH.PRG	022E2B	23
TWN_ZOAH.PRG	022E4F	19
TWN_ZOAH.PRG	022E62	37
TWN_ZOAH.PRG	022E88	33
TWN_ZOAH.PRG	022EB6	33
TWN_ZOAH.PRG	022ED7	31
TWN_ZOAH.PRG	022F03	33
TWN_ZOAH.PRG	022F31	19
TWN_ZOAH.PRG	022F51	29
TWN_ZOAH.PRG	022F6E	4
TWN_ZOAH.PRG	022F7F	21
TWN_ZOAH.PRG	022FA1	19
TWN_ZOAH.PRG	022FB4	33
TWN_ZOAH.PRG	022FDA	35
TWN_ZOAH.PRG	02300A	23
TWN_ZOAH.PRG	02302E	19
TWN_ZOAH.PRG	023041	37
TWN_ZOAH.PRG	023067	33
TWN_ZOAH.PRG	023095	33
TWN_ZOAH.PRG	0230C3	31
TWN_ZOAH.PRG	0230EF	25
TWN_ZOAH.PRG	023108	19
TWN_ZOAH.PRG	023128	33
TWN_ZOAH.PRG	023156	25
TWN_ZOAH.PRG	02316F	9
TWN_ZOAH.PRG	023178	16
TWN_ZOAH.PRG	023188	39
TWN_ZOAH.PRG	0231BD	11
TWN_ZOAH.PRG	0231D5	31
TWN_ZOAH.PRG	0231F4	35
TWN_ZOAH.PRG	023224	21
TWN_ZOAH.PRG	023246	29
TWN_ZOAH.PRG	023263	33
TWN_ZOAH.PRG	023284	37
TWN_ZOAH.PRG	0232A9	33
TWN_ZOAH.PRG	0232CA	15
TWN_ZOAH.PRG	0232E6	37
TWN_ZOAH.PRG	02330B	39
TWN_ZOAH.PRG	023340	33
TWN_ZOAH.PRG	023361	31
TWN_ZOAH.PRG	023380	33
TWN_ZOAH.PRG	0233AE	31
TWN_ZOAH.PRG	0233CD	2
TWN_ZOAH.PRG	0233CF	39
TWN_ZOAH.PRG	023403	39
TWN_ZOAH.PRG	023437	37
TWN_ZOAH.PRG	02345C	39
TWN_ZOAH.PRG	023483	25
TWN_ZOAH.PRG	0234A9	39
TWN_ZOAH.PRG	0234D1	39
TWN_ZOAH.PRG	023505	35
TWN_ZOAH.PRG	023528	29
TWN_ZOAH.PRG	023545	6
TWN_ZOAH.PRG	02354B	27
TWN_ZOAH.PRG	023573	33
TWN_ZOAH.PRG	023594	33
TWN_ZOAH.PRG	0235B5	37
TWN_ZOAH.PRG	0235E7	31
TWN_ZOAH.PRG	023606	6
TWN_ZOAH.PRG	02360C	31
TWN_ZOAH.PRG	02362B	35
TWN_ZOAH.PRG	02364E	33
TWN_ZOAH.PRG	02367C	31
TWN_ZOAH.PRG	02369B	2
TWN_ZOAH.PRG	02369D	29
TWN_ZOAH.PRG	0236C7	31
